id,result,team_key,position,champion_id,user_name,kda
3184,0,0,4,110,김태광 fan-KR1,1.33
3184,0,0,2,78,뽀 삐-1205,1.5
3184,0,0,1,85,강낭콩 부시기-콩콩콩,0.8
3184,0,0,3,134,1년은 730일-KR2,1.57
3184,1,1,2,59,BaIkhan-KR1,8.33
3184,1,1,3,27,SlNGED-KR1,3.2
3184,0,0,5,22,vioos-KR1,1.0
3185,0,0,2,517,JustLikeThatKR-KR1,0.8
3185,0,0,5,126,Upgrade 할거야-0509,1.0
3185,0,0,3,53,나 왕자-KR1,1.0
3185,1,1,1,897,강낭콩 부시기-콩콩콩,4
3185,1,1,3,84,주찬갱-2134,8
3185,0,0,4,110,먹고자고게임해-KR1,1.0
3185,1,1,2,203,yi zhen feng-KR1,2.67
3185,1,1,5,497,unzrmtk1-KR1,10.0
3185,1,1,4,147,딩가딩가할래-KR1,9.0
3185,0,0,1,78,Sun yalong-5142,0.5
3186,0,0,4,110,진정해 봉-KR1,2.2
3186,1,1,1,126,강낭콩 부시기-콩콩콩,2.8
3186,0,0,1,114,Fiora-KR1,1.0
3186,0,0,2,104,Guawazi-KR1,2.17
3186,0,0,3,78,niaf-KR1,1.2
3186,1,1,4,498,문어아사랑해I-KR1,2.57
3186,0,0,5,12,Thug sup-KR1,1.33
3186,1,1,5,63,지 건-0917,2.5
3186,1,1,2,526,Heng-KR2,8.67
3186,1,1,3,517,개포동 무형-KR1,2.14
3187,0,1,5,25,I메리크리스마스I-KR1,1.67
3187,1,0,4,110,하 나-유 키,3.2
3187,0,1,4,222,서폿님 저 봐줘요-KR1,1.75
3187,1,0,3,268,몽키 D 웅-KR1,3.5
3187,0,1,1,126,끌라우즈-KR1,0.78
3187,0,1,2,104,알퀘이드 브륜스터드-5438,0.9
3187,1,0,1,54,강낭콩 부시기-콩콩콩,5.5
3187,1,0,2,64,mikasa829-KR1,14.5
3187,1,0,5,22,BILI2670818-KR1,5.5
3187,0,1,3,103,xiaopengQAQ-KR1,1.12
3188,1,0,3,61,뀨Dragon-KR1,8.0
3188,1,0,5,22,Hera-0113,7.33
3188,0,1,1,58,I Love You 3000-KR1,1.0
3188,1,0,4,110,li bu cong xin-KR1,2.5
3188,0,1,4,119,나물에밥-KR1,0.38
3188,0,1,3,7,QlANAKlNG-KR1,1.0
3188,1,0,1,887,강낭콩 부시기-콩콩콩,1.75
3188,0,1,2,163,09 FA TOP-KR1,1.67
3188,1,0,2,121,여명의 시작-known,7.0
3188,0,1,5,526,What is Ego-KR1,1.2
3189,0,1,4,498,li bu cong xin-KR1,1.0
3189,1,0,5,12,영주 손준혁-KR1,5.67
3189,1,0,4,61,역경지수가높다-KR1,4.25
3189,1,0,1,133,강낭콩 부시기-콩콩콩,2.0
3189,0,1,1,58,대머리-KR1,1.33
3189,1,0,3,126,괴물슈가룬-KR1,4.0
3189,0,1,5,201,Youngior-KR1,1.4
3189,0,1,2,104,鋒神榜-KR2,3.0
3189,0,1,3,84,midbed-KR1,2.5
3189,1,0,2,245,Hong Hu Zhi Zhi-KR1,3.5
3190,1,1,4,221,역경지수가높다-KR1,3.0
3190,0,0,1,126,강낭콩 부시기-콩콩콩,0.5
3190,0,0,3,84,신세계의 신이 되는거다-11111,0.0
3190,0,0,4,523,싸이카-SGT,1.0
3190,0,0,5,902,Youngior-KR1,3.5
3190,1,1,2,64,鋒神榜-KR2,12.0
3190,1,1,1,2,gelifeisi9-KR1,1.5
3190,0,0,2,59,Jun-이효준,1.0
3190,1,1,5,497,저기요 누나-123,5.5
3190,1,1,3,517,피의 군주-Vlad,10.0
3191,0,1,4,523,seulgi-23T1,0.5
3191,1,0,4,110,나쁘지않았다-KR1,8.5
3191,0,1,5,526,꼬리한입-꼬리한입,0.6
3191,1,0,2,30,고인물쥐-KR1,7.0
3191,0,1,1,897,강낭콩 부시기-콩콩콩,1.67
3191,1,0,1,150,기 돌-2003,0.5
3191,0,1,3,84,신세계의 신이 되는거다-11111,1.33
3191,1,0,5,888,Youngior-KR1,11.0
3191,1,0,3,4,MIDKING-9900,15.0
3191,0,1,2,64,Jun-이효준,1.0
3192,1,0,1,17,함현식-KR1,0.9
3192,0,1,4,498,원딜프로지망생-KR1,2.57
3192,0,1,1,555,롯데리아빨대도둑-KR1,1.54
3192,1,0,3,777,경남양산신기동-KR1,2.5
3192,0,1,5,101,잔잔한 강아지77-KR1,1.78
3192,1,0,4,145,L0ts00-0825,5.25
3192,1,0,2,104,석희 킹-KR1,3.67
3192,0,1,3,24,윤성원짱짱맨123-KR1,2.83
3192,1,0,5,526,norelaxzz-123a,2.11
3192,0,1,2,76,true my word yey-KR1,5.25
3193,0,0,1,150,DRX Rascal-KR1,0.8
3193,1,1,4,22,BRO Envy-모건킹탑건,5.8
3193,1,1,1,77,1Tier Penguin-KR1,3.0
3193,1,1,3,517,지훈백크-KR1,3.2
3193,0,0,5,555,CB fan-KR1,0.67
3193,1,1,5,201,Deer3-KR1,7.33
3193,1,1,2,64,true my word yey-KR1,25.0
3193,0,0,3,268,qweasd123345-KR1,1.0
3193,0,0,4,119,비틀캐리-KR1,0.73
3193,0,0,2,5,검킬샷ii-KR1,0.67
3194,1,0,4,429,하 나-유 키,10.0
3194,1,0,3,7,또 치-또 치,9.5
3194,0,1,5,432,문어까와-KR1,1.14
3194,1,0,1,126,treeeee-KR1,3.8
3194,1,0,5,22,메이지-1023,10.5
3194,0,1,1,24,Louisss-KR1,1.17
3194,0,1,4,81,이존관-KR1,3.0
3194,0,1,3,127,냥이쥬아-KR1,1.67
3194,0,1,2,104,2003 O8 27-KR1,0.88
3194,1,0,2,163,true my word yey-KR1,2.67
3195,1,0,3,101,Touch-KR1,3.6
3195,0,1,4,29,shang yi dey-KR1,2.29
3195,1,0,5,111,상록중-KR1,2.43
3195,0,1,3,84,김펄스1-KR1,1.75
3195,0,1,1,86,강타자다-KR1,1.6
3195,0,1,2,121,호양이-meaw,1.6
3195,1,0,1,164,Peaches11-KR1,4.4
3195,0,1,5,497,소울이강철멘탈-4402,1.8
3195,1,0,4,498,패스트볼만-KR1,2.0
3195,1,0,2,64,true my word yey-KR1,7.25
3196,1,1,4,429,세영이 찾기-KR1,7.33
3196,1,1,1,77,세타편파송송계란탁-물은셀프,2.5
3196,0,0,4,498,짐의 존함은 이준수-20263,0.14
3196,1,1,2,104,shmlshkdh-1234,10.0
3196,1,1,3,518,Heru-shy21,18.0
3196,0,0,3,84,2pdo-KR1,0.2
3196,0,0,1,126,초음파받아랏oOoO-KR1,5.0
3196,0,0,5,497,Deer3-KR1,1.2
3196,1,1,5,888,EnHoaa-KR1,8.0
3196,0,0,2,64,true my word yey-KR1,2.25
3197,0,0,5,22,Gakseoйg-각 성,0.44
3197,1,1,4,523,또또죽냐-KR1,5.0
3197,0,0,3,134,fought-KR1,1.0
3197,0,0,4,145,창원대학-KR1,0.75
3197,1,1,1,897,내고추를보았는가-KR1,3.5
3197,0,0,1,48,kulouqishi-7175,0.57
3197,0,0,2,200,wu jin de yu-KR1,0.67
3197,1,1,3,55,장나영-ひ な,4.67
3197,1,1,5,888,hiyjfz0vh1-菩提1,26.0
3197,1,1,2,104,true my word yey-KR1,9.5
3198,1,1,1,24,롤 공익-KR1,6.5
3198,1,1,5,111,태기베어-KR1,22.0
3198,0,0,1,126,짐의 존함은 이준수-20263,0.45
3198,1,1,4,110,남은달력 두 장-KR1,5.4
3198,0,0,4,523,jusaka-KR1,1.25
3198,1,1,3,61,말라질꺼야-KR1,6.33
3198,0,0,3,134,전설이 될 남자-전설이 될,1.29
3198,0,0,2,203,빵봉투-KR1,1.78
3198,1,1,2,121,true my word yey-KR1,1.8
3198,0,0,5,902,grieve1-KR1,2.33
3199,1,1,2,5,매드브레인-KR1,16.0
3199,0,0,3,39,즌 성-KR1,1.25
3199,1,1,1,24,vghgff-ADADC,4.0
3199,1,1,5,412,기복심한사람-mini,20.0
3199,1,1,4,145,동 규-S 2,5.25
3199,0,0,5,526,hyena-2006,0.5
3199,0,0,1,106,cure heart-KR1,1.0
3199,0,0,2,76,true my word yey-KR1,2.0
3199,0,0,4,18,hanmen-xlf,0.57
3199,1,1,3,134,play slow1-KR1,2.5
3200,0,1,1,68,Sionic-KR1,3.0
3200,0,1,2,64,아이로니-7551,1.5
3200,0,1,4,81,TRADE L-KR1,5.0
3200,0,1,3,61,plplhh-KR1,1.0
3200,1,0,4,236,Examined life-KR1,0.67
3200,1,0,3,39,Eateew-KR1,5.25
3200,1,0,1,48,hzxzzz-KR1,1.33
3200,1,0,2,76,true my word yey-KR1,19.0
3200,1,0,5,40,yejingling-KR1,5.0
3200,0,1,5,22,Spicyy-KR1,1.11
3201,1,1,5,111,백수 연수-KR1,9.67
3201,0,0,2,64,йa s-KR1,1.0
3201,1,1,3,777,siuu8-KR1,2.86
3201,0,0,4,119,캣맘머신건켈리-KR1,1.0
3201,1,1,4,360,yucca입니다-KR1,3.5
3201,0,0,5,201,팜 하 니-KRl,1.3
3201,1,1,1,80,클리버입니다-KR1,7.0
3201,0,0,1,58,나의본색-KR1,1.44
3201,0,0,3,84,shuiyuanqianhe-KR1,1.11
3201,1,1,2,76,true my word yey-KR1,6.75
3202,0,0,4,81,Riris-Riris,2.0
3202,1,1,2,35,샤코 어똔데-KR1,5.0
3202,0,0,5,432,물어뜯는야수-KR1,2.5
3202,0,0,1,85,siuu8-KR1,1.38
3202,1,1,3,61,박지민05-2005,8.0
3202,1,1,5,526,드프시크올1-KR1,1.86
3202,0,0,3,84,Harry-0719,1.0
3202,1,1,1,24,Tran Quy Tai-KR1,4.25
3202,0,0,2,104,true my word yey-KR1,1.17
3202,1,1,4,222,Ryovo-KR1,3.2
3203,1,0,5,432,Road-2693,2.56
3203,0,1,2,56,매드브레인-KR1,2.22
3203,1,0,3,103,겨 울-9391,5.0
3203,0,1,1,266,끌라우즈-KR1,2.2
3203,1,0,4,81,Hera-0113,3.83
3203,0,1,3,84,괴물미드-0207,1.55
3203,0,1,5,235,Gen G Namgung-KR1,3.0
3203,1,0,1,76,Top Nidalee-4132,3.83
3203,0,1,4,21,0cean3-KR1,3.0
3203,1,0,2,59,true my word yey-KR1,5.83
3204,1,0,4,222,상식적으로-KR1,6.33
3204,1,0,5,223,Chaliwang-KR1,2.8
3204,1,0,2,154,종 하-Zac,3.33
3204,0,1,5,44,범사섭수관용-KR1,2.67
3204,0,1,4,119,코뚱잉-KR1,1.75
3204,0,1,1,777,Ko0k-rk1,2.8
3204,0,1,3,91,수종잉-KR1,3.25
3204,1,0,1,58,나의본색-KR1,2.75
3204,1,0,3,84,이길거야-KR1,2.6
3204,0,1,2,9,daliandao-0326,2.33
3205,1,1,5,143,작고귀엽다-KR1,2.5
3205,1,1,1,24,W1zer-KR1,1.43
3205,0,0,4,110,FA pangjin-KR1,2.4
3205,0,0,1,27,노오란감귤-노오란감귤,1.8
3205,0,0,3,777,saved my life-KR1,7.5
3205,0,0,2,200,wu jin de yu-KR1,2.0
3205,1,1,2,104,스물세짤이에요-KR1,3.33
3205,0,0,5,888,온갖 꽃이 피-KR1,2.33
3205,1,1,4,119,비틀캐리-KR1,2.88
3205,1,1,3,61,GaIlo-KR1,1.57
3206,0,0,2,154,구십구명의 자크-KR1,1.83
3206,1,1,1,157,바닷속 코끼리-KR1,1.75
3206,1,1,2,56,난 더 성장할거야-KR01,7.67
3206,0,0,4,498,윤도여-KR1,1.33
3206,1,1,3,91,김펄스1-KR1,2.29
3206,0,0,3,84,코치할래연락줘요-KR1,2.71
3206,1,1,5,22,FA pangjin-KR1,5.0
3206,0,0,5,53,야발놈-KR1,2.27
3206,0,0,1,122,척준경-6352,1.12
3206,1,1,4,81,yi wang3-KR1,2.36
3207,1,0,2,64,JustLikeThatKR-KR1,5.5
3207,1,0,4,429,FA pangjin-KR1,3.56
3207,1,0,3,84,파 향-KR1,1.5
3207,0,1,4,110,Stitches-KR2,1.78
3207,0,1,2,78,Munseo-Lucy,3.5
3207,1,0,5,888,실바니안두더지-1234,5.17
3207,0,1,5,526,g90dfl09idk9202d-KR1,1.42
3207,0,1,3,126,나초딩아님중1임-KR1,5.5
3207,1,0,1,54,Zephyr4-KR1,2.8
3207,0,1,1,517,아이돌 Deft-KR1,2.25
3208,0,1,4,110,나는정직한사람-KR12,1.9
3208,1,0,3,4,영 쟁-영 쟁,3.29
3208,0,1,5,412,Hide on bush-모딱민,1.92
3208,1,0,5,22,FA pangjin-KR1,3.44
3208,0,1,3,142,퇴근 후 출근-KR2,2.0
3208,0,1,2,200,wu jin de yu-KR1,2.44
3208,1,0,2,517,김수한남-KR1,2.1
3208,1,0,1,104,Heng-KR2,2.0
3208,0,1,1,24,각설탕 공기-KR1,3.4
3208,1,0,4,81,오랑우탄 디호-DTB,5.33
3209,0,0,2,5,매드브레인-KR1,1.0
3209,1,1,1,68,찹쌀찹쌀-1004,9.5
3209,1,1,2,64,빡 표-KR123,16.0
3209,1,1,4,110,Capoo-KR1,12.5
3209,0,0,4,429,FA pangjin-KR1,1.25
3209,0,0,5,22,Xbm-KR1,1.11
3209,1,1,3,518,TeOhRaTe-0000,8.0
3209,0,0,1,77,Hyun min 06-KR1,1.12
3209,1,1,5,85,xiaofangOW0-KR1,5.75
3209,0,0,3,136,qwkow-KR1,1.8
3210,0,0,3,115,작고귀엽다-KR1,2.0
3210,1,1,1,133,함현식-KR1,6.5
3210,1,1,5,497,Mia3-KR1,3.67
3210,0,0,4,429,FA pangjin-KR1,1.62
3210,1,1,2,78,동글러-KR2,7.33
3210,0,0,5,526,hyena-2006,2.0
3210,0,0,1,897,좋은개미-KR1,1.67
3210,0,0,2,64,paura di me-KR1,2.67
3210,1,1,4,22,어어어 푸푸푸우-KR1,3.25
3210,1,1,3,134,zhu bu zai hu-KR1,2.83
3211,1,0,3,79,박술통-KR1,2.67
3211,0,1,4,115,GAL-3489,2.0
3211,0,1,2,64,Swamp-0916,1.44
3211,1,0,2,59,갱슥이-KR1,17.0
3211,1,0,5,22,FA pangjin-KR1,26.0
3211,0,1,5,53,纳祖芒荣耀KING-奎桑提,1.1
3211,1,0,1,126,Equinox-KRKR,3.4
3211,0,1,1,41,딸기퇴소-KR1,1.0
3211,0,1,3,50,히잉하지마세요-KR1,0.78
3211,1,0,4,221,오 뀨-KR5,1.71
3212,0,1,1,78,아기개물-KR1,0.5
3212,1,0,1,2,기묘기묘-KR1,1.75
3212,0,1,2,121,백 호-9005,2.0
3212,0,1,4,498,FA pangjin-KR1,0.29
3212,0,1,3,134,아이유-2033,0.6
3212,1,0,3,91,수종잉-KR1,11.0
3212,0,1,5,497,isuppose-KR1,0.5
3212,1,0,4,145,norelaxzz-123a,7.0
3212,1,0,2,163,불필요한 자아-KR1,17
3212,1,0,5,111,KOJIMAO-KR1,16.0
3213,0,0,5,111,DODARI-KR1,1.33
3213,1,1,3,876,찹쌀찹쌀-1004,4.0
3213,1,1,1,86,GABUNGKING-6121,5
3213,1,1,5,432,키 네-서 진,8.0
3213,1,1,4,81,FA pangjin-KR1,2.67
3213,0,0,3,84,꿀꿀이에요-KR2,1.0
3213,1,1,2,64,잉어빵-7740,2.25
3213,0,0,2,62,RUINEDKING-김민재06,6.0
3213,0,0,4,145,청주최헌진-KTH,0.6
3213,0,0,1,126,xiaofangOW0-KR1,0.12
3214,0,1,5,888,Refuge-KR1,3.8
3214,0,1,1,777,mingjiao哥-kr1,1.5
3214,1,0,2,200,김태겸-123,2.43
3214,1,0,4,429,FA pangjin-KR1,2.75
3214,1,0,3,268,유 히-KR1,3.5
3214,0,1,4,110,Mishara-KR1,2.25
3214,1,0,5,497,카르마 룰루-KR1,7.67
3214,0,1,3,23,71newda-KR1,1.0
3214,1,0,1,266,tiantiankaixin2-KR1,3.8
3214,0,1,2,76,천재배-KR1,2.67
3215,0,1,5,497,Some1likeU-KR1,3.25
3215,0,1,3,126,음색요정 김채원-KR1,2.5
3215,1,0,4,429,FA pangjin-KR1,4.0
3215,0,1,4,110,Examined life-KR1,0.92
3215,0,1,2,163,아발론친추주세요-0717,2.83
3215,1,0,3,39,Eateew-KR1,1.43
3215,1,0,1,58,카페인 싫어-KR1,1.0
3215,1,0,2,60,스물세짤이에요-KR1,2.8
3215,1,0,5,888,저기요 누나-123,4.25
3215,0,1,1,24,각설탕 공기-KR1,2.75
3216,1,1,1,78,아기개물-KR1,2.4
3216,1,1,2,163,qwerdsaxcz-KR1,4.2
3216,0,0,5,526,qwer xd sup-KR1,2.0
3216,1,1,3,166,김아현-111,4.5
3216,0,0,2,35,광 왕-KR2,3.17
3216,0,0,4,360,Sorry boss-KR1,1.57
3216,1,1,5,22,FA pangjin-KR1,2.25
3216,1,1,4,222,생각또생각-KR2,3.6
3216,0,0,1,777,한순간의플레이-KR1,1.43
3216,0,0,3,711,TTG mid-KR12,2.0
3217,1,1,4,110,안 녕-KR1,2.75
3217,1,1,3,238,zlych-0222,2.25
3217,0,0,3,4,652569-3833,3.2
3217,1,1,2,76,qazwsxedcrfvdfa-KR1,5.2
3217,0,0,2,64,Seorim-1229,3.14
3217,0,0,4,429,FA pangjin-KR1,2.08
3217,1,1,1,126,Kyle-Jy04,5.0
3217,1,1,5,888,DuDu111-KR1,3.0
3217,0,0,1,777,좋은개미-KR1,1.29
3217,0,0,5,16,장성기하-KR1,2.67
3218,1,1,4,498,괴물쥐-KR3,4.33
3218,0,0,3,238,zlych-0222,1.0
3218,0,0,5,432,feviknight-페비나이트,1.62
3218,1,1,2,64,부딪혀-KR1,9.67
3218,0,0,4,110,FA pangjin-KR1,0.57
3218,1,1,5,555,DuDu111-KR1,8.33
3218,1,1,1,54,피그차이나-KR1,2.6
3218,0,0,1,68,좋은개미-KR1,1.57
3218,0,0,2,526,starry sky 2-KR1,2.29
3218,1,1,3,777,검킬샷ii-KR1,1.62
3219,1,1,3,887,짐의 존함은 이준수-20263,3.5
3219,0,0,4,498,FA pangjin-KR1,1.67
3219,1,1,4,222,생각또생각-KR2,6.0
3219,0,0,5,497,정글여-KR1,1.6
3219,1,1,1,90,아크니스-0113,4.25
3219,1,1,5,555,가위바위자위-123,3.14
3219,0,0,3,134,경쟁경쟁-KR1,2.6
3219,0,0,1,114,gao qi qiang-KR1,0.45
3219,1,1,2,104,Item Value-KR1,2.33
3219,0,0,2,246,beifeng-pggg,2.29
3220,1,0,3,92,Azhy-KR1,12.0
3220,1,0,4,14,Dantalian-6666,2.6
3220,0,1,2,104,벌꿀유준엽-6974,3.0
3220,1,0,2,254,TolanD23-KR1,3.0
3220,0,1,3,134,질병게임1-KR1,0.71
3220,0,1,5,888,yuq1song-KR1,1.62
3220,0,1,4,81,피그차이나-KR1,2.75
3220,1,0,1,84,zcxsdasdas-KR1,1.67
3220,1,0,5,235,dear jane-KR1,4.75
3220,0,1,1,777,nordlys-KR1,2.2
3221,0,1,1,17,티모 하기싫다-KR1,2.0
3221,1,0,3,61,BRO Ivory-KR1,4.5
3221,1,0,4,202,T1 Gumayusi-따라잡기,4.0
3221,0,1,3,136,현 솔-kr0,1.38
3221,0,1,5,526,DuDu111-KR1,2.0
3221,1,0,2,78,Pungyeon-0622,2.83
3221,0,1,4,18,피그차이나-KR1,1.33
3221,1,0,1,126,좋은개미-KR1,2.12
3221,0,1,2,104,noobldrzzzzz-666,2.12
3221,1,0,5,497,I이경우-KR1,10.5
3222,1,0,5,111,백수 연수-KR1,3.57
3222,0,1,1,777,Ego Battle-KR1,2.38
3222,0,1,3,84,good team-KR1,1.83
3222,0,1,5,497,PlanB-0119,2.83
3222,1,0,3,61,BARKBOOBARK-KR1,7.67
3222,1,0,4,429,피그차이나-KR1,6.5
3222,0,1,4,29,フH人H刀丨-6974,1.67
3222,1,0,2,104,zenmewan-12121,3.14
3222,1,0,1,58,좋은개미-KR1,1.3
3222,0,1,2,64,Billy Butcher XD-KR1,3.0
3223,1,1,1,92,팀고아면차단함-술민이,4.33
3223,1,1,3,105,트위치이성진1234-KR1,1.5
3223,0,0,4,222,생각또생각-KR2,3.8
3223,0,0,2,20,익산누누-KR2,4.25
3223,1,1,4,51,피그차이나-KR1,2.8
3223,0,0,3,61,단국 대표 미드-KR1,4.0
3223,0,0,1,10,Keep Positive-1215,2.2
3223,1,1,5,526,DOrz-KR1,2.22
3223,1,1,2,104,Heng-KR2,5.0
3223,0,0,5,412,4ckzz-KR1,3.17
3224,0,1,3,17,티모 하기싫다-KR1,0.4
3224,1,0,1,78,마인크래트프-세체뽀,5.0
3224,1,0,4,81,Fzz gege-KR1,6.5
3224,0,1,4,145,피그차이나-KR1,1.8
3224,0,1,2,163,turr2t-KOR,2.75
3224,1,0,3,777,땅굴팀 미드-KR1,2.2
3224,0,1,1,126,nAts2-KR1,3.33
3224,0,1,5,111,I이경우-KR1,1.5
3224,1,0,5,526,huyaqingchen-KR1,3.5
3224,1,0,2,9,dousanjieyu-1260,6.5
3225,0,1,3,4,도천지-KR1,1.67
3225,1,0,3,61,불 독-KDF,3.5
3225,0,1,1,84,잠자는 왕-KR1,0.5
3225,1,0,5,888,yuq1song-KR1,4.67
3225,0,1,2,200,조사병단병사1-1484,0.43
3225,1,0,1,236,텐동맨-KR1,3.5
3225,0,1,4,429,피그차이나-KR1,1.14
3225,1,0,4,119,cmty-KR1,4.33
3225,0,1,5,53,yskmismyson-KR1,2.67
3225,1,0,2,104,learn1-KR1,14.0
3226,0,1,2,104,JustLikeThatKR-KR1,1.2
3226,0,1,3,268,Jokek1lng-4124,1.0
3226,0,1,4,523,金秀炫-000,0.8
3226,0,1,1,266,hide on bush-완두콩,0.89
3226,1,0,3,142,소울이강철멘탈-4402,5.0
3226,1,0,1,54,피그차이나-KR1,9.5
3226,1,0,2,64,zenmewan-12121,11.0
3226,1,0,4,145,패스트볼만-KR1,22.0
3226,0,1,5,888,구마유시-1107,1.2
3226,1,0,5,111,zxiyuzhonghuhan-KR1,5.0
3227,1,1,2,427,NoRoo-KR2,19
3227,0,0,2,64,coolran-KR1,2.25
3227,1,1,4,236,나는정직한사람-KR12,6.0
3227,1,1,1,266,Castle-Jo1,17.0
3227,1,1,3,134,HLE Tempester-KR2,2.2
3227,0,0,5,12,동냥아치-6727,1.17
3227,0,0,3,39,이렐아칼리-KR2,1.4
3227,0,0,4,429,피그차이나-KR1,2.0
3227,1,1,5,111,ming fans wunai-4135,2.6
3227,0,0,1,887,xccxcxcs-KR1,0.29
3228,0,1,2,59,8년생 감자-KR1,1.56
3228,0,1,1,68,아발론친추주세요-KR1,1.5
3228,1,0,5,235,Let me sup-KR1,4.43
3228,0,1,4,119,stay-2002,1.86
3228,1,0,3,84,Pungyeon-0622,6.0
3228,1,0,4,429,피그차이나-KR1,5.25
3228,0,1,5,888,swordart7-KR1,3.5
3228,1,0,1,79,aidorusama-KR1,3.5
3228,0,1,3,61,완벽한인간-KR1,1.0
3228,1,0,2,64,homem aranha-KR1,6.75
3229,1,1,1,43,언니우기-KR1,8.0
3229,1,1,3,518,dydwns7667-7667,5.5
3229,1,1,2,200,치킨사줬더니닭다리만골라먹는김견-김 견,7.5
3229,0,0,5,89,Croquette-KR1,1.31
3229,1,1,4,145,피그차이나-KR1,4.83
3229,1,1,5,111,FA Smlz-KR1,4.67
3229,0,0,4,498,미소 엄마3-KR1,2.83
3229,0,0,1,777,xccxcxcs-KR1,0.22
3229,0,0,2,234,준 영-CBKR1,1.2
3229,0,0,3,61,hanni fans-tw01,1.71
3230,0,1,5,432,Dantalian-6666,1.0
3230,1,0,3,61,붐칙칵칙-KR1,0.67
3230,1,0,2,64,장원영-KR05,6.5
3230,1,0,1,122,박치기공룡입니다-KR1,2.0
3230,0,1,4,145,정당맨-KR1,0.25
3230,0,1,3,84,신세계의 신이 되는거다-11111,3.0
3230,1,0,4,51,피그차이나-KR1,11
3230,0,1,2,5,VGYoudang-KR1,1.0
3230,0,1,1,126,알 로-사우루스,1.0
3230,1,0,5,22,wutiaowu-KR1,12
3231,1,1,5,888,먹고살게해주세요-KR1,13.0
3231,1,1,2,59,류재경-0307,5.0
3231,0,0,1,24,lililililililil-zzzz,0.4
3231,1,1,1,68,강하다 별-KR1,16.0
3231,0,0,4,81,qeqzxweqvr1212-8468,1.5
3231,0,0,2,64,iejqifpq-KR1,0.67
3231,1,1,4,145,피그차이나-KR1,8.0
3231,0,0,5,350,jqjin-KR1,1.5
3231,1,1,3,43,qwkow-KR1,21.0
3231,0,0,3,517,Revenge FA-KR1,0.71
3232,0,0,5,235,라쿤99-KR1,1.0
3232,0,0,2,64,빡 표-KR123,1.17
3232,0,0,4,31,luck dog-KR1,0.71
3232,1,1,3,518,autofill queue-3012,3.67
3232,1,1,2,104,y1qunsb-KR1,4.33
3232,1,1,4,81,피그차이나-KR1,3.0
3232,0,0,3,61,Qing-胡小青超酷,1.5
3232,1,1,5,432,buyaofangaiwo-KR1,6.0
3232,1,1,1,126,zhendehaoleia-KR1,6.0
3232,0,0,1,68,enenenenang-KR1,0.8
3233,1,1,2,143,라쿤99-1115,8.0
3233,1,1,4,145,유하연-0418,10
3233,0,0,2,56,y1qunsb-KR1,0.75
3233,0,0,4,18,피그차이나-KR1,0.33
3233,0,0,3,142,Qing-胡小青超酷,1.0
3233,1,1,5,555,kingpo54-KR1,11
3233,0,0,5,12,gaoqiqiang-123,1.0
3233,1,1,1,266,HanHuiRan-KR1,3.5
3233,0,0,1,126,The Batman1-KR1,0.6
3233,1,1,3,517,Revenge FA-KR1,2.33
3234,1,0,2,154,종 하-Zac,14.0
3234,1,0,4,523,Wo xing li-0405,18.0
3234,0,1,5,497,Hera-0113,0.4
3234,0,1,2,234,BRO Envy-모건킹탑건,1.33
3234,0,1,4,18,LSB Diable-KR1,0.25
3234,1,0,3,61,히잉하지마세요-KR1,10.0
3234,0,1,3,518,i kid-2002,0.0
3234,1,0,1,150,나의본색-KR1,1.0
3234,0,1,1,68,Kiw1 doctor-KR1,1.0
3234,1,0,5,432,zaqwxsecdrfv-KR1,19.0
3235,1,0,3,268,모든일은같이-KR1,15.0
3235,1,0,4,202,T1 Gumayusi-따라잡기,5.5
3235,0,1,4,51,BRO Envy-모건킹탑건,0.86
3235,0,1,5,432,메카닉즘-KR1,5.0
3235,0,1,3,61,Pizano-KR1,0.25
3235,1,0,1,777,Zest-김동민,0.33
3235,1,0,2,56,hwa i tings-KR1,6.5
3235,1,0,5,53,swordart7-KR1,3.5
3235,0,1,1,266,Morgan-KR1,1.0
3235,0,1,2,526,JZADfans-KR1,2.0
3236,0,0,1,164,siuu8-KR1,1.75
3236,0,0,3,3,zeroway-KR1,1.5
3236,0,0,5,89,dmk7-KR1,1.0
3236,1,1,1,133,살퀸레-KR1,2.88
3236,1,1,4,110,푸른 갈대-KR1,4.0
3236,1,1,3,126,doi with me-KR1,10.33
3236,0,0,2,203,Peanut-KR111,1.9
3236,0,0,4,81,KOJIMAO-KR1,2.5
3236,1,1,2,163,play slow1-KR1,5.6
3236,1,1,5,111,4ckzz-KR1,5.0
3237,0,0,2,56,매드브레인-KR1,2.33
3237,1,1,3,777,Heru-shy21,3.6
3237,1,1,4,360,Whisperr-0604,4.67
3237,0,0,5,111,팜 하 니-KRl,3.0
3237,0,0,3,134,shuiyuanqianhe-KR1,1.5
3237,0,0,1,897,pft-KR125,0.88
3237,1,1,1,19,hi2d-KR1,2.67
3237,1,1,5,526,zhang shun fei 2-KR1,2.22
3237,0,0,4,110,Juliera-KR1,2.38
3237,1,1,2,163,play slow1-KR1,12.5
3238,1,0,1,266,끌라우즈-KR1,1.5
3238,1,0,5,201,기복심한사람-mini,2.4
3238,1,0,4,115,관 계-1120,2.57
3238,0,1,2,234,동글러-KR2,2.56
3238,0,1,3,99,갱눈이-KR1,1.38
3238,0,1,4,110,호날두-siuu1,4.6
3238,1,0,3,61,zhu bu zai hu-KR1,3.83
